,level_0,index,row_num,gene_id,ensembl_gene_id,gene_symbol,entrez_id,rank
15442,15442,12096,12096,56019,ENSG00000121579,NAA50,80218,23917.0
15443,15443,8965,8965,34992,ENSG00000013503,POLR3B,55703,23918.0
15444,15444,12148,12148,22553,ENSG00000135775,COG2,22796,23919.0
15445,15445,1654,1655,287,ENSG00000166825,ANPEP,290,23922.0
15446,15446,14575,14575,41500,ENSG00000185608,MRPL40,64976,23923.0
15447,15447,11731,11731,34322,ENSG00000106080,FKBP14,55033,23924.0
15448,15448,12424,12424,79594,ENSG00000164284,GRPEL2,134266,23925.0
15449,15449,6119,6120,29615,ENSG00000120697,ALG5,29880,23926.0
15450,15450,7518,7518,58443,ENSG00000171202,TMEM126A,84233,23927.0
15451,15451,10651,10651,79131,ENSG00000161091,MFSD12,126321,23928.0
15452,15452,8493,8493,59078,ENSG00000138600,SPPL2A,84888,23929.0
15453,15453,8166,8166,10059,ENSG00000149573,MPZL2,10205,23930.0
15454,15454,8143,8143,4489,ENSG00000214827,MTCP1,4515,23931.0
15455,15455,5243,5244,59562,ENSG00000160256,FAM207A,85395,23932.0
15456,15456,13095,13095,25653,ENSG00000182973,CNOT10,25904,23933.0
15457,15457,15709,15709,28727,ENSG00000170619,COMMD5,28991,23934.0
15458,15458,10197,10197,34618,ENSG00000138587,MNS1,55329,23935.0
15459,15459,16102,16102,6172,ENSG00000142534,RPS11,6205,23936.0
15460,15460,5322,5323,30878,ENSG00000145781,COMMD10,51397,23937.0
15461,15461,6839,6840,55806,ENSG00000103067,ESRP2,80004,23938.0
15462,15462,14522,14522,35150,ENSG00000093144,ECHDC1,55862,23939.0
15463,15463,14861,14861,57538,ENSG00000179526,SHARPIN,81858,23940.0
15464,15464,7587,7587,36507,ENSG00000135317,SNX14,57231,23941.0
15465,15465,3789,3790,9194,ENSG00000148308,GTF3C5,9328,23942.0
15466,15466,3897,3898,34219,ENSG00000092036,HAUS4,54930,23943.0
15467,15467,1374,1375,58544,,APOPT1,84334,23944.0
15468,15468,15107,15107,3157,ENSG00000174669,SLC29A2,3177,23945.0
15469,15469,3327,3328,58475,ENSG00000121851,POLR3GL,84265,23947.0
15470,15470,7320,7320,5778,ENSG00000113456,RAD1,5810,23948.0
15471,15471,599,600,36295,ENSG00000088682,COQ9,57017,23949.0
15472,15472,14185,14185,58550,ENSG00000164347,GFM2,84340,23951.0
15473,15473,5601,5602,22565,ENSG00000169136,ATF5,22809,23952.0
15474,15474,4502,4503,35054,ENSG00000163362,C1orf106,55765,23953.0
15475,15475,10193,10193,76693,ENSG00000176087,SLC35A4,113829,23954.0
15476,15476,16635,16635,25552,ENSG00000124664,SPDEF,25803,23955.0
15477,15477,16843,16843,658,ENSG00000113734,BNIP1,662,23957.0
15478,15478,10683,10683,23337,ENSG00000123415,SMUG1,23583,23958.0
15479,15479,13910,13910,4303,ENSG00000119711,ALDH6A1,4329,23959.0
15480,15480,10453,10453,10815,ENSG00000112249,ASCC3,10973,23960.0
15481,15481,7494,7494,6799,ENSG00000101945,SUV39H1,6839,23962.0
15482,15482,6864,6865,6253,ENSG00000163993,S100P,6286,23963.0
15483,15483,1613,1614,30566,ENSG00000165475,CRYL1,51084,23964.0
15484,15484,10325,10325,60033,ENSG00000100068,LRP5L,91355,23965.0
15485,15485,14413,14413,809,ENSG00000128595,CALU,813,23966.0
15486,15486,6790,6791,76630,ENSG00000198841,KTI12,112970,23967.0
15487,15487,7639,7639,5745,ENSG00000111679,PTPN6,5777,23968.0
15488,15488,13277,13277,58353,ENSG00000163322,FAM175A,84142,23969.0
15489,15489,4231,4232,34523,ENSG00000122692,SMU1,55234,23970.0
15490,15490,10503,10503,35119,ENSG00000125037,EMC3,55831,23972.0
15491,15491,12050,12050,4164,ENSG00000128590,DNAJB9,4189,23975.0
15492,15492,5333,5334,90246,ENSG00000162542,TMCO4,255104,23976.0
15493,15493,4,5,35224,ENSG00000204444,APOM,55937,23977.0
15494,15494,2271,2272,829,ENSG00000110619,CARS,833,23978.0
15495,15495,17105,17105,5172,ENSG00000123349,PFDN5,5204,23979.0
15496,15496,10543,10543,29718,ENSG00000141873,SLC39A3,29985,23980.0
15497,15497,1412,1413,35024,ENSG00000007923,DNAJC11,55735,23981.0
15498,15498,3086,3087,26993,ENSG00000068912,ERLEC1,27248,23982.0
15499,15499,13789,13789,60064,ENSG00000187051,RPS19BP1,91582,23984.0
15500,15500,12813,12813,10185,ENSG00000179913,B3GNT3,10331,23985.0
15501,15501,4934,4935,9245,ENSG00000137106,GRHPR,9380,23987.0
15502,15502,13937,13937,79794,ENSG00000123575,FAM199X,139231,23988.0
15503,15503,14483,14483,6355,ENSG00000143252,SDHC,6391,23990.0
15504,15504,2185,2186,34069,ENSG00000107672,NSMCE4A,54780,23991.0
15505,15505,15577,15577,54844,ENSG00000107874,CUEDC2,79004,23993.0
15506,15506,4250,4251,10893,ENSG00000167005,NUDT21,11051,23994.0
15507,15507,12254,12254,59120,ENSG00000120539,MASTL,84930,23996.0
15508,15508,5499,5500,2332,ENSG00000110195,FOLR1,2348,23997.0
15509,15509,9815,9815,109618,ENSG00000161999,JMJD8,339123,23998.0
15510,15510,5265,5266,78441,ENSG00000159445,THEM4,117145,23999.0
15511,15511,11175,11175,31158,ENSG00000105926,MPP6,51678,24000.0
15512,15512,1094,1095,978,ENSG00000170312,CDK1,983,24001.0
15513,15513,2290,2291,3963,ENSG00000107798,LIPA,3988,24002.0
15514,15514,9811,9811,3400,ENSG00000101365,IDH3B,3420,24003.0
15515,15515,3508,3509,35619,ENSG00000165819,METTL3,56339,24005.0
15516,15516,9085,9085,6705,ENSG00000124783,SSR1,6745,24006.0
15517,15517,16375,16375,30613,ENSG00000136147,PHF11,51131,24007.0
15518,15518,5862,5863,2058,ENSG00000134899,ERCC5,2073,24008.0
15519,15519,13111,13111,4806,ENSG00000166741,NNMT,4837,24009.0
15520,15520,404,405,10520,ENSG00000145982,FARS2,10667,24010.0
15521,15521,328,329,1012,ENSG00000123374,CDK2,1017,24011.0
15522,15522,7283,7283,3414,ENSG00000185745,IFIT1,3434,24012.0
15523,15523,16724,16724,29824,ENSG00000125458,NT5C,30833,24013.0
15524,15524,8145,8145,69,ENSG00000163017,ACTG2,72,24014.0
15525,15525,3150,3151,6093,ENSG00000122406,RPL5,6125,24015.0
15526,15526,6236,6237,125151,ENSG00000187624,C17orf97,400566,24016.0
15527,15527,12987,12987,26357,ENSG00000109911,ELP4,26610,24017.0
15528,15528,5614,5615,109626,ENSG00000087995,METTL2A,339175,24018.0
15529,15529,12034,12034,4175,ENSG00000082212,ME2,4200,24019.0
15530,15530,9741,9741,2184,ENSG00000163520,FBLN2,2199,24020.0
15531,15531,5825,5826,25522,ENSG00000054611,TBC1D22A,25771,24021.0
15532,15532,2369,2370,2006,ENSG00000167136,ENDOG,2021,24023.0
15533,15533,1127,1128,80534,ENSG00000229809,ZNF688,146542,24024.0
15534,15534,765,766,31232,ENSG00000164307,ERAP1,51752,24025.0
15535,15535,17216,17216,6690,ENSG00000167881,SRP68,6730,24026.0
15536,15536,7908,7908,36316,ENSG00000146282,RARS2,57038,24027.0
15537,15537,14773,14773,94699,ENSG00000214922,HLA-F-AS1,285830,24028.0
15538,15538,12334,12334,6356,ENSG00000204370,SDHD,6392,24029.0
15539,15539,17563,17563,41532,ENSG00000169288,MRPL1,65008,24030.0
15540,15540,13652,13652,54920,ENSG00000162194,C11orf48,79081,24031.0
15541,15541,2820,2821,34358,ENSG00000106609,TMEM248,55069,24032.0
15542,15542,863,864,10049,ENSG00000214160,ALG3,10195,24033.0
15543,15543,9205,9205,28706,ENSG00000182919,C11orf54,28970,24034.0
15544,15544,8495,8495,6569,ENSG00000166311,SMPD1,6609,24037.0
15545,15545,8629,8629,34966,ENSG00000163166,IWS1,55677,24038.0
15546,15546,14408,14408,54859,ENSG00000100162,CENPM,79019,24039.0
15547,15547,1413,1414,7113,ENSG00000177302,TOP3A,7156,24040.0
15548,15548,10595,10595,6154,ENSG00000140988,RPS2,6187,24041.0
15549,15549,260,261,2026,ENSG00000146904,EPHA1,2041,24042.0
15550,15550,686,687,35135,ENSG00000122873,CISD1,55847,24043.0
15551,15551,10014,10014,34326,ENSG00000132300,PTCD3,55037,24045.0
15552,15552,1985,1986,3890,ENSG00000135862,LAMC1,3915,24046.0
15553,15553,17048,17048,82209,ENSG00000182903,ZNF721,170960,24047.0
15554,15554,6643,6644,4867,ENSG00000078618,NRD1,4898,24048.0
15555,15555,11288,11288,55467,ENSG00000128915,NARG2,79664,24050.0
15556,15556,1137,1138,1949,ENSG00000113790,EHHADH,1962,24052.0
15557,15557,4266,4267,94254,ENSG00000188493,C19orf54,284325,24053.0
15558,15558,15278,15278,7795,ENSG00000115275,MOGS,7841,24054.0
15559,15559,3660,3661,90299,ENSG00000213123,TCTEX1D2,255758,24056.0
15560,15560,2617,2618,92068,ENSG00000106133,NSUN5P2,260294,24057.0
15561,15561,16820,16820,55531,ENSG00000083093,PALB2,79728,24058.0
15562,15562,4399,4400,34161,ENSG00000174227,PIGG,54872,24059.0
15563,15563,2145,2146,6190,ENSG00000105372,RPS19,6223,24060.0
15564,15564,7968,7968,8506,ENSG00000131435,PDLIM4,8572,24062.0
15565,15565,4524,4525,26025,ENSG00000092330,TINF2,26277,24064.0
15566,15566,10542,10542,8398,ENSG00000128294,TPST2,8459,24065.0
15567,15567,14440,14440,9410,ENSG00000091640,SPAG7,9552,24066.0
15568,15568,16577,16577,4035,ENSG00000139329,LUM,4060,24067.0
15569,15569,15894,15894,6896,ENSG00000005436,GCFC2,6936,24070.0
15570,15570,9471,9471,9380,ENSG00000124802,EEF1E1,9521,24071.0
15571,15571,3933,3934,57988,ENSG00000100395,L3MBTL2,83746,24072.0
15572,15572,5815,5816,4997,ENSG00000175591,P2RY2,5029,24073.0
15573,15573,4404,4405,498,ENSG00000164904,ALDH7A1,501,24074.0
15574,15574,1180,1181,25645,ENSG00000143493,INTS7,25896,24075.0
15575,15575,918,919,41358,ENSG00000181938,GINS3,64785,24076.0
15576,15576,12625,12625,26217,ENSG00000072135,PTPN18,26469,24078.0
15577,15577,14640,14640,60157,ENSG00000134056,MRPS36,92259,24079.0
15578,15578,2948,2949,1067,ENSG00000109861,CTSC,1075,24080.0
15579,15579,829,830,5233,ENSG00000197249,SERPINA1,5265,24081.0
15580,15580,13976,13976,10986,ENSG00000176485,PLA2G16,11145,24082.0
15581,15581,10427,10427,94554,ENSG00000156990,RPUSD3,285367,24083.0
15582,15582,13644,13644,56560,ENSG00000185085,INTS5,80789,24084.0
15583,15583,9710,9710,1380,ENSG00000111269,CREBL2,1389,24085.0
15584,15584,12688,12688,836,ENSG00000165806,CASP7,840,24086.0
15585,15585,1544,1545,34399,ENSG00000111196,MAGOHB,55110,24087.0
15586,15586,1987,1988,10494,ENSG00000114388,NPRL2,10641,24088.0
15587,15587,11920,11920,714,ENSG00000125730,C3,718,24089.0
15588,15588,5699,5700,1466,ENSG00000101138,CSTF1,1477,24092.0
15589,15589,6846,6847,60297,,LOC93622,93622,24093.0
15590,15590,8790,8790,80958,ENSG00000163249,CCNYL1,151195,24096.0
15591,15591,14790,14790,59065,ENSG00000178685,PARP10,84875,24097.0
15592,15592,4376,4377,85589,ENSG00000162341,TPCN2,219931,24098.0
15593,15593,4462,4463,6354,ENSG00000117118,SDHB,6390,24099.0
15594,15594,10860,10860,11040,ENSG00000183765,CHEK2,11200,24100.0
15595,15595,4718,4719,2508,ENSG00000176920,FUT2,2524,24101.0
15596,15596,12935,12935,58508,ENSG00000139233,LLPH,84298,24102.0
15597,15597,6781,6782,40741,ENSG00000136514,RTP4,64108,24103.0
15598,15598,14157,14157,57949,ENSG00000149743,TRPT1,83707,24104.0
15599,15599,15223,15223,30491,ENSG00000138303,ASCC1,51008,24106.0
15600,15600,14343,14343,30986,ENSG00000143222,UFC1,51506,24107.0
15601,15601,10943,10943,56147,ENSG00000168476,REEP4,80346,24108.0
15602,15602,4410,4411,4705,ENSG00000160194,NDUFV3,4731,24109.0
15603,15603,16179,16179,83741,ENSG00000077713,SLC25A43,203427,24110.0
15604,15604,1190,1191,23218,ENSG00000116237,ICMT,23463,24111.0
15605,15605,11792,11792,41020,ENSG00000144848,ATG3,64422,24112.0
15606,15606,7295,7295,8557,ENSG00000073282,TP63,8626,24113.0
15607,15607,13266,13266,7268,ENSG00000221983,UBA52,7311,24116.0
15608,15608,5458,5459,8724,ENSG00000172340,SUCLG2,8801,24117.0
15609,15609,8728,8728,34360,ENSG00000135045,C9orf40,55071,24118.0
15610,15610,2132,2133,79581,ENSG00000164366,CCDC127,133957,24119.0
15611,15611,12957,12957,77601,ENSG00000117859,OSBPL9,114883,24120.0
15612,15612,9462,9462,34422,ENSG00000068784,SRBD1,55133,24121.0
15613,15613,14338,14338,5599,ENSG00000147224,PRPS1,5631,24123.0
15614,15614,13469,13469,23230,ENSG00000103485,QPRT,23475,24126.0
15615,15615,12651,12651,34543,ENSG00000176142,TMEM39A,55254,24127.0
15616,15616,7480,7480,35136,ENSG00000107020,PLGRKT,55848,24128.0
15617,15617,10006,10006,36298,ENSG00000103544,C16orf62,57020,24129.0
15618,15618,5430,5431,5156,ENSG00000059691,PET112,5188,24130.0
15619,15619,11879,11879,85628,ENSG00000154839,SKA1,220134,24131.0
15620,15620,880,881,35070,ENSG00000058729,RIOK2,55781,24132.0
15621,15621,12852,12852,81369,ENSG00000188938,FAM120AOS,158293,24133.0
15622,15622,14833,14833,83505,ENSG00000172339,ALG14,199857,24134.0
15623,15623,12879,12879,31081,ENSG00000144182,LIPT1,51601,24135.0
15624,15624,3653,3654,55555,ENSG00000104231,ZFAND1,79752,24137.0
15625,15625,8601,8601,28862,ENSG00000161800,RACGAP1,29127,24138.0
15626,15626,14017,14017,80059,ENSG00000184992,BRI3BP,140707,24139.0
15627,15627,3188,3189,110187,ENSG00000174132,FAM174A,345757,24140.0
15628,15628,11537,11537,8835,ENSG00000111602,TIMELESS,8914,24141.0
15629,15629,6334,6335,5361,ENSG00000123737,EXOSC9,5393,24142.0
15630,15630,16455,16455,37773,ENSG00000117153,KLHL12,59349,24143.0
15631,15631,6296,6297,30585,ENSG00000137806,NDUFAF1,51103,24144.0
15632,15632,2967,2968,77756,ENSG00000160606,TLCD1,116238,24145.0
15633,15633,10043,10043,29713,ENSG00000159147,DONSON,29980,24148.0
15634,15634,6711,6712,5144,ENSG00000132386,SERPINF1,5176,24149.0
15635,15635,8574,8574,5237,ENSG00000124570,SERPINB6,5269,24150.0
15636,15636,8575,8575,1784,ENSG00000115325,DOK1,1796,24151.0
15637,15637,6279,6280,10965,ENSG00000185104,FAF1,11124,24152.0
15638,15638,11600,11600,41030,ENSG00000131368,MRPS25,64432,24153.0
15639,15639,3675,3676,1995,ENSG00000102119,EMD,2010,24154.0
15640,15640,15446,15446,94148,ENSG00000186665,C17orf58,284018,24155.0
15641,15641,4837,4838,31248,ENSG00000064115,TM7SF3,51768,24156.0
15642,15642,8508,8508,668,ENSG00000012048,BRCA1,672,24158.0
15643,15643,4826,4827,41612,ENSG00000081692,JMJD4,65094,24159.0
15644,15644,11735,11735,9882,ENSG00000142892,PIGK,10026,24160.0
15645,15645,8261,8261,29628,ENSG00000131470,PSMC3IP,29893,24161.0
15646,15646,12363,12363,30604,ENSG00000114744,COMMD2,51122,24162.0
15647,15647,6858,6859,7110,ENSG00000131747,TOP2A,7153,24163.0
15648,15648,7595,7595,35062,ENSG00000036054,TBC1D23,55773,24164.0
15649,15649,12432,12432,8836,ENSG00000142867,BCL10,8915,24165.0
15650,15650,7541,7541,34609,ENSG00000129534,MIS18BP1,55320,24166.0
15651,15651,16410,16410,34499,ENSG00000197785,ATAD3A,55210,24168.0
15652,15652,5974,5975,11017,ENSG00000198604,BAZ1A,11177,24169.0
15653,15653,6599,6600,59148,ENSG00000142765,SYTL1,84958,24170.0
15654,15654,16661,16661,9005,ENSG00000136875,PRPF4,9128,24171.0
15655,15655,6172,6173,10768,ENSG00000006634,DBF4,10926,24172.0
15656,15656,17342,17342,83477,ENSG00000169189,NSMCE1,197370,24173.0
15657,15657,4473,4474,37302,ENSG00000141179,PCTP,58488,24174.0
15658,15658,11186,11186,97,ENSG00000196839,ADA,100,24175.0
15659,15659,12343,12343,10411,ENSG00000090054,SPTLC1,10558,24176.0
15660,15660,10557,10557,34389,ENSG00000082068,WDR70,55100,24177.0
15661,15661,9555,9555,30483,ENSG00000124786,SLC35B3,51000,24178.0
15662,15662,7298,7298,79126,ENSG00000171970,ZNF57,126295,24179.0
15663,15663,6887,6888,8704,ENSG00000101782,RIOK3,8780,24180.0
15664,15664,5692,5693,34976,ENSG00000100416,TRMU,55687,24181.0
15665,15665,6304,6305,10690,ENSG00000104881,PPP1R13L,10848,24182.0
15666,15666,12273,12273,8382,ENSG00000116906,GNPAT,8443,24183.0
15667,15667,7209,7209,990,ENSG00000158402,CDC25C,995,24184.0
15668,15668,14796,14796,9107,ENSG00000164611,PTTG1,9232,24185.0
15669,15669,14039,14039,30729,ENSG00000120509,PDZD11,51248,24186.0
15670,15670,5512,5513,23229,ENSG00000105755,ETHE1,23474,24187.0
15671,15671,16473,16473,8899,ENSG00000197965,MPZL1,9019,24188.0
15672,15672,14755,14755,54860,ENSG00000136197,C7orf25,79020,24189.0
15673,15673,10480,10480,36422,ENSG00000011638,TMEM159,57146,24190.0
15674,15674,1718,1719,41021,ENSG00000203485,INF2,64423,24191.0
15675,15675,1745,1746,41021,ENSG00000203485,INF2,64423,24191.0
15676,15676,16014,16014,5795,ENSG00000176894,PXMP2,5827,24192.0
15677,15677,463,464,30796,ENSG00000172086,KRCC1,51315,24193.0
15678,15678,17429,17429,8855,ENSG00000117280,RAB7L1,8934,24194.0
15679,15679,5937,5938,40848,ENSG00000136770,DNAJC1,64215,24196.0
15680,15680,14526,14526,94803,ENSG00000156162,DPY19L4,286148,24197.0
15681,15681,2199,2200,9015,ENSG00000076928,ARHGEF1,9138,24198.0
15682,15682,6438,6439,23890,ENSG00000125746,EML2,24139,24200.0
15683,15683,6733,6734,7017,ENSG00000169231,THBS3,7059,24201.0
15684,15684,5694,5695,55979,ENSG00000162062,C16orf59,80178,24202.0
15685,15685,3261,3262,2749,ENSG00000137198,GMPR,2766,24204.0
15686,15686,10707,10707,2037,ENSG00000143819,EPHX1,2052,24205.0
15687,15687,2016,2017,85714,ENSG00000165480,SKA3,221150,24206.0
15688,15688,13535,13535,55498,ENSG00000119514,GALNT12,79695,24208.0
15689,15689,4276,4277,7419,ENSG00000086730,LAT2,7462,24209.0
15690,15690,6500,6501,23158,ENSG00000177051,FBXO46,23403,24210.0
15691,15691,9112,9112,6982,ENSG00000135457,TFCP2,7024,24211.0
15692,15692,8092,8092,9642,ENSG00000100578,KIAA0586,9786,24212.0
15693,15693,16837,16837,3850,ENSG00000111057,KRT18,3875,24213.0
15694,15694,2479,2480,9080,ENSG00000163867,ZMYM6,9204,24214.0
15695,15695,16994,16994,10820,ENSG00000172409,CLP1,10978,24215.0
15696,15696,2363,2364,81686,ENSG00000180346,TIGD2,166815,24217.0
15697,15697,13334,13334,33966,ENSG00000088766,CRLS1,54675,24218.0
15698,15698,754,755,6977,ENSG00000108064,TFAM,7019,24219.0
15699,15699,9131,9131,34448,ENSG00000168411,RFWD3,55159,24220.0
15700,15700,9919,9919,83617,ENSG00000159314,ARHGAP27,201176,24221.0
15701,15701,15413,15413,547,ENSG00000115307,AUP1,550,24222.0
15702,15702,7961,7961,83400,ENSG00000148950,IMMP1L,196294,24224.0
15703,15703,4302,4303,1280,ENSG00000130635,COL5A1,1289,24225.0
15704,15704,3563,3564,34469,ENSG00000140471,LINS,55180,24226.0
15705,15705,17543,17543,40780,ENSG00000088727,KIF9,64147,24227.0
15706,15706,10670,10670,4882,ENSG00000065057,NTHL1,4913,24228.0
15707,15707,8063,8063,34970,ENSG00000136021,SCYL2,55681,24230.0
15708,15708,14013,14013,40944,ENSG00000163512,AZI2,64343,24231.0
15709,15709,11551,11551,10840,ENSG00000083807,SLC27A5,10998,24232.0
15710,15710,11853,11853,23167,ENSG00000148444,COMMD3,23412,24233.0
15711,15711,11702,11702,4640,ENSG00000196531,NACA,4666,24234.0
15712,15712,13079,13079,30656,ENSG00000108423,TUBD1,51174,24235.0
15713,15713,7763,7763,6,ENSG00000171428,NAT1,9,24236.0
15714,15714,11527,11527,34755,ENSG00000140403,DNAJA4,55466,24239.0
15715,15715,16224,16224,94175,ENSG00000184886,PIGW,284098,24240.0
15716,15716,16186,16186,5225,ENSG00000102893,PHKB,5257,24241.0
15717,15717,3210,3211,124892,ENSG00000196535,MYO18A,399687,24243.0
15718,15718,8710,8710,30954,ENSG00000050405,LIMA1,51474,24245.0
15719,15719,2221,2222,57243,ENSG00000129636,ITFG1,81533,24246.0
15720,15720,14648,14648,55200,ENSG00000070476,ZXDC,79364,24247.0
15721,15721,14680,14680,55200,ENSG00000070476,ZXDC,79364,24247.0
15722,15722,11149,11149,30781,ENSG00000113845,TIMMDC1,51300,24248.0
15723,15723,2920,2921,80542,ENSG00000175711,B3GNTL1,146712,24249.0
15724,15724,8593,8593,40747,ENSG00000135926,TMBIM1,64114,24250.0
15725,15725,5806,5807,5392,ENSG00000062822,POLD1,5424,24251.0
15726,15726,4724,4725,109209,ENSG00000134882,UBAC2,337867,24252.0
15727,15727,9337,9337,11066,ENSG00000139629,GALNT6,11226,24253.0
15728,15728,3158,3159,9440,ENSG00000179750,APOBEC3B,9582,24254.0
15729,15729,3700,3701,40943,ENSG00000118960,HS1BP3,64342,24256.0
15730,15730,17531,17531,33996,ENSG00000142751,GPN2,54707,24257.0
15731,15731,10742,10742,22690,ENSG00000153574,RPIA,22934,24258.0
15732,15732,1940,1941,30599,ENSG00000167113,COQ4,51117,24259.0
15733,15733,6593,6594,23314,ENSG00000107937,GTPBP4,23560,24260.0
15734,15734,4367,4368,357,ENSG00000165272,AQP3,360,24261.0
15735,15735,16048,16048,30545,ENSG00000138172,CALHM2,51063,24262.0
15736,15736,11498,11498,2943,ENSG00000153767,GTF2E1,2960,24263.0
15737,15737,8403,8403,58848,ENSG00000123179,EBPL,84650,24264.0
15738,15738,792,793,280,ENSG00000214274,ANG,283,24265.0
15739,15739,13055,13055,26876,ENSG00000089006,SNX5,27131,24266.0
15740,15740,633,634,125487,ENSG00000164096,C4orf3,401152,24268.0
15741,15741,621,622,125487,ENSG00000164096,C4orf3,401152,24268.0
15742,15742,5547,5548,1283,ENSG00000142173,COL6A2,1292,24269.0
15743,15743,17033,17033,80594,ENSG00000167920,TMEM99,147184,24270.0
15744,15744,14362,14362,56068,ENSG00000116406,EDEM3,80267,24271.0
15745,15745,7976,7976,34461,ENSG00000165506,DNAAF2,55172,24272.0
15746,15746,8197,8197,33769,ENSG00000129195,FAM64A,54478,24273.0
15747,15747,9069,9069,33759,ENSG00000164654,MIOS,54468,24274.0
15748,15748,1497,1498,5887,ENSG00000106538,RARRES2,5919,24275.0
15749,15749,10575,10575,60139,ENSG00000154814,OXNAD1,92106,24276.0
15750,15750,11766,11766,31172,ENSG00000119203,CPSF3,51692,24277.0
15751,15751,9669,9669,8348,ENSG00000101955,SRPX,8406,24278.0
15752,15752,5464,5465,58879,ENSG00000137133,HINT2,84681,24279.0
15753,15753,14523,14523,58492,ENSG00000181481,RNF135,84282,24280.0
15754,15754,6197,6198,30686,ENSG00000136463,TACO1,51204,24281.0
15755,15755,4699,4700,402,ENSG00000143437,ARNT,405,24282.0
15756,15756,12859,12859,34567,ENSG00000130348,QRSL1,55278,24284.0
15757,15757,15901,15901,25628,ENSG00000164934,DCAF13,25879,24285.0
15758,15758,4890,4891,1984,ENSG00000163435,ELF3,1999,24286.0
15759,15759,433,434,60146,ENSG00000148824,MTG1,92170,24287.0
15760,15760,9790,9790,10633,ENSG00000168899,VAMP5,10791,24289.0
15761,15761,5173,5174,59201,ENSG00000244187,TMEM141,85014,24290.0
15762,15762,16257,16257,33143,ENSG00000171067,C11orf24,53838,24291.0
15763,15763,3636,3637,54879,ENSG00000123064,DDX54,79039,24292.0
15764,15764,15471,15471,36177,ENSG00000164039,BDH2,56898,24294.0
15765,15765,15129,15129,9928,ENSG00000169371,SNUPN,10073,24295.0
15766,15766,9804,9804,10555,ENSG00000168883,USP39,10713,24296.0
15767,15767,3916,3917,4900,ENSG00000143748,NVL,4931,24297.0
15768,15768,3827,3828,33786,ENSG00000166479,TMX3,54495,24298.0
15769,15769,1752,1753,30800,ENSG00000174891,RSRC1,51319,24299.0
15770,15770,13094,13094,59091,ENSG00000176953,NFATC2IP,84901,24300.0
